id,type,code,name_km,name_en,districtId
1,ឃុំ,10201,បន្ទាយនាង,Banteay Neang,1
2,ឃុំ,10202,បត់ត្រង់,Bat Trang,1
3,ឃុំ,10203,ចំណោម,Chamnaom,1
4,ឃុំ,10204,គោកបល្ល័ង្គ,Kouk Ballangk,1
5,ឃុំ,10205,គយម៉ែង,Koy Maeng,1
6,ឃុំ,10206,អូរប្រាសាទ,Ou Prasat,1
7,ឃុំ,10207,ភ្នំតូច,Phnum Touch,1
8,ឃុំ,10208,រហាត់ទឹក,Rohat Tuek,1
9,ឃុំ,10209,ឫស្សីក្រោក,Ruessei Kraok,1
10,ឃុំ,10210,សំបួរ,Sambuor,1
11,ឃុំ,10211,សឿ,Soea,1
12,ឃុំ,10212,ស្រះរាំង,Srah Reang,1
13,ឃុំ,10213,តាឡំ,Ta Lam,1
14,ឃុំ,10301,ណាំតៅ,Nam Tau,2
15,ឃុំ,10302,ប៉ោយចារ,Poy Char,2
16,ឃុំ,10303,ពន្លៃ,Ponley,2
17,ឃុំ,10304,ស្ពានស្រែង,Spean Sraeng,2
18,ឃុំ,10305,ស្រះជីក,Srah Chik,2
19,ឃុំ,10306,ភ្នំដី,Phnum Dei,2
20,ឃុំ,10401,ឈ្នួរមានជ័យ,Chnuor Mean Chey,3
21,ឃុំ,10402,ជប់វារី,Chob Vari,3
22,ឃុំ,10403,ភ្នំលៀប,Phnum Lieb,3
23,ឃុំ,10404,ប្រាសាទ,Prasat,3
24,ឃុំ,10405,ព្រះនេត្រព្រះ,Preak Netr Preah,3
25,ឃុំ,10406,រហាល,Rohal,3
26,ឃុំ,10407,ទានកាំ,Tean Kam,3
27,ឃុំ,10408,ទឹកជោរ,Tuek Chour,3
28,ឃុំ,10409,បុស្បូវ,Bos Sbov,3
29,ឃុំ,10501,ចង្ហា,Changha,4
30,ឃុំ,10502,កូប,Koub,4
31,ឃុំ,10503,គុត្ដសត,Kuttasat,4
32,ឃុំ,10505,សំរោង,Samraong,4
33,ឃុំ,10506,សូភី,Souphi,4
34,ឃុំ,10507,សឹង្ហ,Soengh,4
35,ឃុំ,10509,អូរបីជាន់,Ou Beichoan,4
36,សង្កាត់,10602,កំពង់ស្វាយ,Kampong Svay,5
37,សង្កាត់,10603,កោះពងសត្វ,Kaoh Pong Satv,5
38,សង្កាត់,10604,ម្កាក់,Mkak,5
39,សង្កាត់,10605,អូរអំបិល,Ou Ambel,5
40,សង្កាត់,10606,ភ្នៀត,Phniet,5
41,សង្កាត់,10607,ព្រះពន្លា,Preah Ponlea,5
42,សង្កាត់,10608,ទឹកថ្លា,Tuek Thla,5
43,ឃុំ,10701,បន្ទាយឆ្មារ,Banteay Chhmar,6
44,ឃុំ,10702,គោករមៀត,Kouk Romiet,6
45,ឃុំ,10703,ភូមិថ្មី,Phum Thmei,6
46,ឃុំ,10704,ថ្មពួក,Thma Puok,6
47,ឃុំ,10705,គោកកឋិន,Kouk Kakthen,6
48,ឃុំ,10706,គំរូ,Kumru,6
49,ឃុំ,10801,ផ្គាំ,Phkoam,7
50,ឃុំ,10802,សារង្គ,Sarongk,7
51,ឃុំ,10803,ស្លក្រាម,Sla Kram,7
52,ឃុំ,10804,ស្វាយចេក,Svay Chek,7
53,ឃុំ,10805,តាបែន,Ta Baen,7
54,ឃុំ,10806,តាផូ,Ta Phou,7
55,ឃុំ,10807,ទ្រាស,Treas,7
56,ឃុំ,10808,រលួស,Roluos,7
57,ឃុំ,10901,បឹងបេង,Boeng Beng,8
58,ឃុំ,10902,ម៉ាឡៃ,Malai,8
59,ឃុំ,10903,អូរសំព័រ,Ou Sampoar,8
60,ឃុំ,10904,អូរស្រឡៅ,Ou Sralau,8
61,ឃុំ,10905,ទួលពង្រ,Tuol Pongro,8
62,ឃុំ,10906,តាគង់,Ta Kong,8
63,សង្កាត់,11001,និមិត្ដ,Nimitt,9
64,សង្កាត់,11002,ប៉ោយប៉ែត,Paoy Paet,9
65,សង្កាត់,11003,ផ្សារកណ្តាល,Phsar Kandal,9
66,ឃុំ,20101,កន្ទឺ ១,Kantueu Muoy,10
67,ឃុំ,20102,កន្ទឺ ២,Kantueu Pir,10
68,ឃុំ,20103,បាយដំរាំ,Bay Damram,10
69,ឃុំ,20104,ឈើទាល,Chheu Teal,10
70,ឃុំ,20105,ចែងមានជ័យ,Chaeng Mean Chey,10
71,ឃុំ,20106,ភ្នំសំពៅ,Phnum Sampov,10
72,ឃុំ,20107,ស្នឹង,Snoeng,10
73,ឃុំ,20108,តាគ្រាម,Ta Kream,10
74,ឃុំ,20201,តាពូង,Ta Pung,11
75,ឃុំ,20202,តាម៉ឺន,Ta Meun,11
76,ឃុំ,20203,អូរតាគី,Ou Ta Ki,11
77,ឃុំ,20204,ជ្រៃ,Chrey,11
78,ឃុំ,20205,អន្លង់រុន,Anlong Run,11
79,ឃុំ,20206,ជ្រោយស្ដៅ,Chrouy Sdau,11
80,ឃុំ,20207,បឹងព្រីង,Boeng Pring,11
81,ឃុំ,20208,គោកឃ្មុំ,Kouk Khmum,11
82,ឃុំ,20209,បន្សាយត្រែង,Bansay Traeng,11
83,ឃុំ,20210,រូងជ្រៃ,Rung Chrey,11
84,សង្កាត់,20301,ទួលតាឯក,Tuol Ta Ek,12
85,សង្កាត់,20302,ព្រែកព្រះស្ដេច,Prek Preah Sdach,12
86,សង្កាត់,20303,រតនៈ,Rottanak,12
87,សង្កាត់,20304,ចំការសំរោង,Chomkar Somraong,12
88,សង្កាត់,20305,ស្លាកែត,Sla Ket,12
89,សង្កាត់,20306,ក្ដុលដូនទាវ,Kdol Doun Teav,12
90,សង្កាត់,20307,អូរម៉ាល់,OMal,12
91,សង្កាត់,20308,វត្ដគរ,wat Kor,12
92,សង្កាត់,20309,អូរចារ,Ou Char,12
93,សង្កាត់,20310,ស្វាយប៉ោ,Svay Por,12
94,ឃុំ,20401,បវេល,Bavel,13
95,ឃុំ,20402,ខ្នាចរមាស,Khnach Romeas,13
96,ឃុំ,20403,ល្វា,Lvea,13
97,ឃុំ,20404,ព្រៃខ្ពស់,Prey Khpos,13
98,ឃុំ,20405,អំពិលប្រាំដើម,Ampil Pram Daeum,13
99,ឃុំ,20406,ក្ដុលតាហែន,Kdol Ta Haen,13
100,ឃុំ,20407,ឃ្លាំងមាស,Khlaeng Meas,13
101,ឃុំ,20408,បឹងប្រាំ,Boeung Pram,13
102,ឃុំ,20501,ព្រែកនរិន្ទ,Preaek Norint,14
103,ឃុំ,20502,សំរោងក្នុង,Samraong Knong,14
104,ឃុំ,20503,ព្រែកខ្ពប,Preaek Khpob,14
105,ឃុំ,20504,ព្រែកហ្លួង,Preaek Luong,14
106,ឃុំ,20505,ពាមឯក,Peam Aek,14
107,ឃុំ,20506,ព្រៃចាស់,Prey Chas,14
108,ឃុំ,20507,កោះជីវាំង,Kaoh Chiveang,14
109,ឃុំ,20601,មោង,Moung,15
110,ឃុំ,20602,គារ,Kear,15
111,ឃុំ,20603,ព្រៃស្វាយ,Prey Svay,15
112,ឃុំ,20604,ឫស្សីក្រាំង,Ruessei Krang,15
113,ឃុំ,20605,ជ្រៃ,Chrey,15
114,ឃុំ,20606,តាលាស់,Ta Loas,15
115,ឃុំ,20607,កកោះ,Kakaoh,15
116,ឃុំ,20608,ព្រៃតូច,Prey Touch,15
117,ឃុំ,20609,របស់មង្គល,Robas Mongkol,15
118,ឃុំ,20701,ស្ដៅ,Sdau,16
119,ឃុំ,20702,អណ្ដើកហែប,Andaeuk Haeb,16
120,ឃុំ,20703,ផ្លូវមាស,Phlov Meas,16
121,ឃុំ,20704,ត្រែង,Traeng,16
122,ឃុំ,20705,រស្មីសង្ហារ,Reaksmei Songha,16
123,ឃុំ,20801,អន្លង់វិល,Anlong Vil,17
124,ឃុំ,20802,នរា,Norea,17
125,ឃុំ,20803,តាប៉ុន,Ta Pon,17
126,ឃុំ,20804,រកា,Roka,17
127,ឃុំ,20805,កំពង់ព្រះ,Kampong Preah,17
128,ឃុំ,20806,កំពង់ព្រៀង,Kampong Prieng,17
129,ឃុំ,20807,រាំងកេសី,Reang Kesei,17
130,ឃុំ,20808,អូរដំបង ១,Ou Dambang Muoy,17
131,ឃុំ,20809,អូរដំបង ២,Ou Dambang Pir,17
132,ឃុំ,20810,វត្ដតាមិម,Vaot Ta Muem,17
133,ឃុំ,20901,តាតោក,Ta Taok,18
134,ឃុំ,20902,កំពង់ល្ពៅ,Kampong Lpov,18
135,ឃុំ,20903,អូរសំរិល,Ou Samril,18
136,ឃុំ,20904,ស៊ុង,Sung,18
137,ឃុំ,20905,សំឡូត,Samlout,18
138,ឃុំ,20906,មានជ័យ,Mean Chey,18
139,ឃុំ,20907,តាសាញ,Ta Sanh,18
140,ឃុំ,21001,សំពៅលូន,Sampov Lun,19
141,ឃុំ,21002,អង្គរបាន,Angkor Ban,19
142,ឃុំ,21003,តាស្ដា,Ta Sda,19
143,ឃុំ,21004,សន្ដិភាព,Santepheap,19
144,ឃុំ,21005,សេរីមានជ័យ,Serei Mean Chey,19
145,ឃុំ,21006,ជ្រៃសីមា,Chrey Seima,19
146,ឃុំ,21101,ភ្នំព្រឹក,Phnum Proek,20
147,ឃុំ,21102,ពេជ្រចិន្ដា,Pech Chenda,20
148,ឃុំ,21103,បួរ,Bour,20
149,ឃុំ,21104,បារាំងធ្លាក់,Barang Thleak,20
150,ឃុំ,21105,អូររំដួល,Ou Rumduol,20
151,ឃុំ,21201,កំរៀង,Kamrieng,21
152,ឃុំ,21202,បឹងរាំង,Boeng Reang,21
153,ឃុំ,21203,អូរដា,Ou Da,21
154,ឃុំ,21204,ត្រាង,Trang,21
155,ឃុំ,21205,តាសែន,Ta Saen,21
156,ឃុំ,21206,តាក្រី,Ta Krei,21
157,ឃុំ,21301,ធិបតី,Thipakdei,22
158,ឃុំ,21302,គាស់ក្រឡ,Kaos Krala,22
159,ឃុំ,21303,ហប់,Hab,22
160,ឃុំ,21304,ព្រះផុស,Preah Phos,22
161,ឃុំ,21305,ដូនបា,Doun Ba,22
162,ឃុំ,21306,ឆ្នាល់មាន់,Chhnal Moan,22
163,ឃុំ,21401,ព្រែកជីក,Preaek Chik,23
164,ឃុំ,21402,ព្រៃត្រឡាច,Prey Tralach,23
165,ឃុំ,21403,មុខរាហ៍,Mukh Reah,23
166,ឃុំ,21404,ស្តុកប្រវឹក,Sdok Pravoek,23
167,ឃុំ,21405,បាសាក់,Basak,23
168,ឃុំ,30101,បាធាយ,Batheay,24
169,ឃុំ,30102,ច្បារអំពៅ,Chbar Ampov,24
170,ឃុំ,30103,ជាលា,Chealea,24
171,ឃុំ,30104,ជើងព្រៃ,Cheung Prey,24
172,ឃុំ,30105,មេព្រីង,Me Pring,24
173,ឃុំ,30106,ផ្អាវ,Ph'av,24
174,ឃុំ,30107,សំបូរ,Sambour,24
175,ឃុំ,30108,សណ្ដែក,Sandaek,24
176,ឃុំ,30109,តាំងក្រាំង,Tang Krang,24
177,ឃុំ,30110,តាំងក្រសាំង,Tang Krasang,24
178,ឃុំ,30111,ត្រប់,Trab,24
179,ឃុំ,30112,ទំនប់,Tumnob,24
180,ឃុំ,30201,បុសខ្នុរ,Bos Khnor,25
181,ឃុំ,30202,ចំការអណ្ដូង,Chamkar Andoung,25
182,ឃុំ,30203,ជយោ,Cheyyou,25
183,ឃុំ,30204,ល្វាលើ,Lvea Leu,25
184,ឃុំ,30205,ស្ពឺ,Spueu,25
185,ឃុំ,30206,ស្វាយទាប,Svay Teab,25
186,ឃុំ,30207,តាអុង,Ta Ong,25
187,ឃុំ,30208,តាប្រុក,Ta Prok,25
188,ឃុំ,30301,ខ្នុរដំបង,Khnor Dambang,26
189,ឃុំ,30302,គោករវៀង,Kouk Rovieng,26
190,ឃុំ,30303,ផ្ដៅជុំ,Pdau Chum,26
191,ឃុំ,30304,ព្រៃចារ,Prey Char,26
192,ឃុំ,30305,ព្រីងជ្រុំ,Pring Chrum,26
193,ឃុំ,30306,សំពងជ័យ,Sampong Chey,26
194,ឃុំ,30307,ស្ដើងជ័យ,Sdaeung Chey,26
195,ឃុំ,30308,សូទិព្វ,Soutib,26
196,ឃុំ,30309,ស្រម៉រ,Sramar,26
197,ឃុំ,30310,ត្រពាំងគរ,Trapeang Kor,26
198,សង្កាត់,30501,បឹងកុក,Boeng Kok,27
199,សង្កាត់,30502,កំពង់ចាម,Kampong Cham,27
200,សង្កាត់,30503,សំបួរមាស,Sambuor Meas,27
201,សង្កាត់,30504,វាលវង់,Veal Vong,27
202,ឃុំ,30601,អំពិល,Ampil,28
203,ឃុំ,30602,ហាន់ជ័យ,Hanchey,28
204,ឃុំ,30603,កៀនជ្រៃ,Kien Chrey,28
205,ឃុំ,30604,គគរ,Kokor,28
206,ឃុំ,30605,កោះមិត្ដ,Kaoh Mitt,28
207,ឃុំ,30606,កោះរកា,Kaoh Roka,28
208,ឃុំ,30607,កោះសំរោង,Kaoh Samraong,28
209,ឃុំ,30608,កោះទន្ទឹម,Kaoh Tontuem,28
210,ឃុំ,30609,ក្រឡា,Krala,28
211,ឃុំ,30610,អូរស្វាយ,Ou Svay,28
212,ឃុំ,30611,រអាង,Ro'ang,28
213,ឃុំ,30612,រំចេក,Rumchek,28
214,ឃុំ,30613,ស្រក,Srak,28
215,ឃុំ,30614,ទ្រាន,Trean,28
216,ឃុំ,30615,វិហារធំ,Vihear Thum,28
217,ឃុំ,30701,អង្គរបាន,Angkor Ban,29
218,ឃុំ,30702,កងតាណឹង,Kang Ta Noeng,29
219,ឃុំ,30703,ខ្ចៅ,Khchau,29
220,ឃុំ,30704,ពាមជីកង,Peam Chi Kang,29
221,ឃុំ,30705,ព្រែកកុយ,Preaek Koy,29
222,ឃុំ,30706,ព្រែកក្របៅ,Preaek Krabau,29
223,ឃុំ,30707,រាយប៉ាយ,Reay Pay,29
224,ឃុំ,30708,រកាអារ,Roka Ar,29
225,ឃុំ,30709,រកាគយ,Roka Koy,29
226,ឃុំ,30710,ស្ដៅ,Sdau,29
227,ឃុំ,30711,សូរគង,Sour Kong,29
228,ឃុំ,30801,កំពង់រាប,Kampong Reab,30
229,ឃុំ,30802,កោះសូទិន,Kaoh Sotin,30
230,ឃុំ,30803,ល្វេ,Lve,30
231,ឃុំ,30804,មហាលាភ,Moha Leaph,30
232,ឃុំ,30805,មហាខ្ញូង,Moha Khnhoung,30
233,ឃុំ,30806,ពាមប្រធ្នោះ,Peam Prathnuoh,30
234,ឃុំ,30807,ពង្រ,Pongro,30
235,ឃុំ,30808,ព្រែកតានង់,Preaek Ta Nong,30
236,ឃុំ,31301,បារាយណ៍,Baray,31
237,ឃុំ,31302,បឹងណាយ,Boeng Nay,31
238,ឃុំ,31303,ជ្រៃវៀន,Chrey Vien,31
239,ឃុំ,31304,ខ្វិតធំ,Khvet Thum,31
240,ឃុំ,31305,គរ,Kor,31
241,ឃុំ,31306,ក្រូច,Krouch,31
242,ឃុំ,31307,ល្វា,Lvea,31
243,ឃុំ,31308,មៀន,Mien,31
244,ឃុំ,31309,ព្រៃឈរ,Prey Chhor,31
245,ឃុំ,31310,សូរ្យសែន,Sour Saen,31
246,ឃុំ,31311,សំរោង,Samraong,31
247,ឃុំ,31312,ស្រង៉ែ,Sragnae,31
248,ឃុំ,31313,ថ្មពូន,Thma Pun,31
249,ឃុំ,31314,តុងរ៉ុង,Tong Rong,31
250,ឃុំ,31315,ត្រពាំងព្រះ,Trapeang Preah,31
251,ឃុំ,31401,បារាយណ៍,Baray,32
252,ឃុំ,31402,ជីបាល,Chi Bal,32
253,ឃុំ,31403,ខ្នារស,Khnar Sa,32
254,ឃុំ,31404,កោះអណ្ដែត,Kaoh Andaet,32
255,ឃុំ,31405,មានជ័យ,Mean Chey,32
256,ឃុំ,31406,ផ្ទះកណ្ដាល,Phteah Kandal,32
257,ឃុំ,31407,ប្រាំយ៉ាម,Pram Yam,32
258,ឃុំ,31408,ព្រែកដំបូក,Preaek Dambouk,32
259,ឃុំ,31409,ព្រែកពោធិ,Preaek Pou,32
260,ឃុំ,31410,ព្រែករំដេង,Preaek Rumdeng,32
261,ឃុំ,31411,ឫស្សីស្រុក,Ruessei Srok,32
262,ឃុំ,31412,ស្វាយពោធិ,Svay Pou,32
263,ឃុំ,31413,ស្វាយខ្សាច់ភ្នំ,Svay Khsach Phnum,32
264,ឃុំ,31414,ទងត្រឡាច,Tong Tralach,32
265,ឃុំ,31501,អារក្សត្នោត,Areaks Tnot,33
266,ឃុំ,31503,ដងក្ដារ,Dang Kdar,33
267,ឃុំ,31504,ខ្ពបតាងួន,Khpob Ta Nguon,33
268,ឃុំ,31505,មេសរជ្រៃ,Me Sar Chrey,33
269,ឃុំ,31506,អូរម្លូ,Ou Mlu,33
270,ឃុំ,31507,ពាមកោះស្នា,Peam Kaoh Snar,33
271,ឃុំ,31508,ព្រះអណ្ដូង,Preah Andoung,33
272,ឃុំ,31509,ព្រែកបាក់,Preaek Bak,33
273,ឃុំ,31510,ព្រែកកក់,Preak Kak,33
274,ឃុំ,31512,សូភាស,Soupheas,33
275,ឃុំ,31513,ទួលព្រះឃ្លាំង,Tuol Preah Khleang,33
276,ឃុំ,31514,ទួលសំបួរ,Tuol Sambuor,33
277,ឃុំ,40101,អញ្ចាញរូង,Anhchanh Rung,34
278,ឃុំ,40102,ឆ្នុកទ្រូ,Chhnok Tru,34
279,ឃុំ,40103,ចក,Chak,34
280,ឃុំ,40104,ខុនរ៉ង,Khon Rang,34
281,ឃុំ,40105,កំពង់ព្រះគគីរ,Kampong Preah Kokir,34
282,ឃុំ,40106,មេលំ,Melum,34
283,ឃុំ,40107,ផ្សារ,Phsar,34
284,ឃុំ,40108,ពេជចង្វារ,Pech Changvar,34
285,ឃុំ,40109,ពពេល,Popel,34
286,ឃុំ,40110,ពន្លៃ,Ponley,34
287,ឃុំ,40111,ត្រពាំងចាន់,Trapeang Chan,34
288,ឃុំ,40201,ជលសា,Chol Sar,35
289,ឃុំ,40202,កោះថ្កូវ,Kaoh Thkov,35
290,ឃុំ,40203,កំពង់អុស,Kampong Ous,35
291,ឃុំ,40204,ពាមឆ្កោក,Peam Chhkaok,35
292,ឃុំ,40205,ព្រៃគ្រី,Prey Kri,35
293,សង្កាត់,40301,ផ្សារឆ្នាំង,Phsar Chhnang,36
294,សង្កាត់,40302,កំពង់ឆ្នាំង,Kampong Chhnang,36
295,សង្កាត់,40303,ប្អេរ,B'er,36
296,សង្កាត់,40304,ខ្សាម,Khsam,36
297,ឃុំ,40401,ច្រណូក,Chranouk,37
298,ឃុំ,40402,ដារ,Dar,37
299,ឃុំ,40403,កំពង់ហៅ,Kampong Hau,37
300,ឃុំ,40404,ផ្លូវទូក,Phlov Tuk,37
301,ឃុំ,40405,ពោធិ៍,Pou,37
302,ឃុំ,40406,ប្រឡាយមាស,Pralay Meas,37
303,ឃុំ,40407,សំរោងសែន,Samraong Saen,37
304,ឃុំ,40408,ស្វាយរំពារ,Svay Rumpear,37
305,ឃុំ,40409,ត្រងិល,Trangel,37
306,ឃុំ,40501,អំពិលទឹក,Ampil Tuek,38
307,ឃុំ,40502,ឈូកស,Chhuk Sa,38
308,ឃុំ,40503,ច្រេស,Chres,38
309,ឃុំ,40504,កំពង់ត្រឡាច,Kampong Tralach,38
310,ឃុំ,40505,លង្វែក,Longveaek,38
311,ឃុំ,40506,អូរឫស្សី,Ou Ruessei,38
312,ឃុំ,40507,ពានី,Peani,38
313,ឃុំ,40508,សែប,Saeb,38
314,ឃុំ,40509,តាជេស,Ta Ches,38
315,ឃុំ,40510,ថ្មឥដ្ឋ,Thma Edth,38
316,ឃុំ,40601,អណ្ដូងស្នាយ,Andoung Snay,39
317,ឃុំ,40602,បន្ទាយព្រាល,Banteay Preal,39
318,ឃុំ,40603,ជើងគ្រាវ,Cheung Kreav,39
319,ឃុំ,40604,ជ្រៃបាក់,Chrey Bak,39
320,ឃុំ,40605,គោកបន្ទាយ,Kouk Banteay,39
321,ឃុំ,40606,ក្រាំងលាវ,Krang Leav,39
322,ឃុំ,40607,ពង្រ,Pongro,39
323,ឃុំ,40608,ប្រស្នឹប,Prasnoeb,39
324,ឃុំ,40609,ព្រៃមូល,Prey Mul,39
325,ឃុំ,40610,រលាប្អៀរ,Rolea B'ier,39
326,ឃុំ,40611,ស្រែថ្មី,Srae Thmei,39
327,ឃុំ,40612,ស្វាយជ្រុំ,Svay Chrum,39
328,ឃុំ,40613,ទឹកហូត,Tuek Hout,39
329,ឃុំ,40701,ឈានឡើង,Chhean Laeung,40
330,ឃុំ,40702,ខ្នារឆ្មារ,Khnar Chhmar,40
331,ឃុំ,40703,ក្រាំងល្វា,Krang Lvea,40
332,ឃុំ,40704,ពាម,Peam,40
333,ឃុំ,40705,សេដ្ឋី,Sedthei,40
334,ឃុំ,40706,ស្វាយ,Svay,40
335,ឃុំ,40707,ស្វាយជុក,Svay Chuk,40
336,ឃុំ,40708,ត្បែងខ្ពស់,Tbaeng Khpos,40
337,ឃុំ,40709,ធ្លកវៀន,Thlok Vien,40
338,ឃុំ,40801,អភិវឌ្ឍន៍,Akphivoadth,41
339,ឃុំ,40802,ជៀប,Chieb,41
340,ឃុំ,40803,ចោងម៉ោង,Chaong Maong,41
341,ឃុំ,40804,ក្បាលទឹក,Kbal Tuek,41
342,ឃុំ,40805,ខ្លុងពពក,Khlong Popok,41
343,ឃុំ,40806,ក្រាំងស្គារ,Krang Skear,41
344,ឃុំ,40807,តាំងក្រសាំង,Tang Krasang,41
345,ឃុំ,40808,ទួលខ្ពស់,Tuol Khpos,41
346,ឃុំ,40809,ក្តុលសែនជ័យ,Kdol Saen Chey,41
347,ឃុំ,50101,បរសេដ្ឋ,Basedth,42
348,ឃុំ,50102,កាត់ភ្លុក,Kat Phluk,42
349,ឃុំ,50103,និទាន,Nitean,42
350,ឃុំ,50104,ភក្ដី,Pheakdei,42
351,ឃុំ,50105,ភារីមានជ័យ,Pheari Mean Chey,42
352,ឃុំ,50106,ផុង,Phong,42
353,ឃុំ,50107,ពោធិអង្ក្រង,Pou Angkrang,42
354,ឃុំ,50108,ពោធិ៍ចំរើន,Pou Chamraeun,42
355,ឃុំ,50109,ពោធិ៍ម្រាល,Pou Mreal,42
356,ឃុំ,50110,ស្វាយចចិប,Svay Chacheb,42
357,ឃុំ,50111,ទួលអំពិល,Tuol Ampil,42
358,ឃុំ,50112,ទួលសាលា,Tuol Sala,42
359,ឃុំ,50113,កក់,Kak,42
360,ឃុំ,50114,ស្វាយរំពារ,Svay Rumpear,42
361,ឃុំ,50115,ព្រះខែ,Preah Khae,42
362,សង្កាត់,50201,ច្បារមន,Chbar Mon,43
363,សង្កាត់,50202,កណ្ដោលដុំ,Kandaol Dom,43
364,សង្កាត់,50203,រការធំ,Rokar Thum,43
365,សង្កាត់,50204,សុព័រទេព,Sopoar Tep,43
366,សង្កាត់,50205,ស្វាយក្រវ៉ាន់,Svay Kravan,43
367,ឃុំ,50301,អង្គពពេល,Angk Popel,44
368,ឃុំ,50302,ជង្រុក,Chongruk,44
369,ឃុំ,50303,មហាឫស្សី,Moha Ruessei,44
370,ឃុំ,50304,ពេជ្រមុនី,Pechr Muni,44
371,ឃុំ,50305,ព្រះនិព្វាន,Preah Nipean,44
372,ឃុំ,50306,ព្រៃញាតិ,Prey Nheat,44
373,ឃុំ,50307,ព្រៃវិហារ,Prey Vihear,44
374,ឃុំ,50308,រកាកោះ,Roka Kaoh,44
375,ឃុំ,50309,ស្ដុក,Sdok,44
376,ឃុំ,50310,ស្នំក្រពើ,Snam Krapeu,44
377,ឃុំ,50311,ស្រង់,Srang,44
378,ឃុំ,50312,ទឹកល្អក់,Tuek L'ak,44
379,ឃុំ,50313,វាល,Veal,44
380,ឃុំ,50401,ហោងសំណំ,Haong Samnam,45
381,ឃុំ,50402,រស្មីសាមគ្គី,Reaksmei Sameakki,45
382,ឃុំ,50403,ត្រពាំងជោ,Trapeang Chour,45
383,ឃុំ,50404,សង្កែសាទប,Sangkae Satob,45
384,ឃុំ,50405,តាសាល,Ta Sal,45
385,ឃុំ,50501,ចាន់សែន,Chan Saen,46
386,ឃុំ,50502,ជើងរាស់,Cheung Roas,46
387,ឃុំ,50503,ជំពូព្រឹក្ស,Chumpu Proeks,46
388,ឃុំ,50504,ក្សេមក្សាន្ដ,Khsem Khsant,46
389,ឃុំ,50505,ក្រាំងចេក,Krang Chek,46
390,ឃុំ,50506,មានជ័យ,Mean Chey,46
391,ឃុំ,50507,ព្រះស្រែ,Preah Srae,46
392,ឃុំ,50508,ព្រៃក្រសាំង,Prey Krasang,46
393,ឃុំ,50509,ត្រាចទង,Trach Tong,46
394,ឃុំ,50510,វាលពង់,Veal Pong,46
395,ឃុំ,50511,វាំងចាស់,Veang Chas,46
396,ឃុំ,50512,យុទ្ធសាមគ្គី,Yutth Sameakki,46
397,ឃុំ,50513,ដំណាក់រាំង,Damnak Reang,46
398,ឃុំ,50514,ពាំងល្វា,Peang Lvea,46
399,ឃុំ,50515,ភ្នំតូច,Phnom Touch,46
400,ឃុំ,50601,ចំបក់,Chambak,47
401,ឃុំ,50602,ជាំសង្កែ,Choam Sangkae,47
402,ឃុំ,50603,ដំបូករូង,Dambouk Rung,47
403,ឃុំ,50604,គិរីវន្ដ,Kiri Voan,47
404,ឃុំ,50605,ក្រាំងដីវ៉ាយ,Krang Dei Vay,47
405,ឃុំ,50606,មហាសាំង,Moha Sang,47
406,ឃុំ,50607,អូរ,Ou,47
407,ឃុំ,50608,ព្រៃរំដួល,Prey Rumduol,47
408,ឃុំ,50609,ព្រៃក្មេង,Prey Kmeng,47
409,ឃុំ,50610,តាំងសំរោង,Tang Samraong,47
410,ឃុំ,50611,តាំងស្យា,Tang Sya,47
411,ឃុំ,50613,ត្រែងត្រយឹង,Traeng Trayueng,47
412,ឃុំ,50701,រលាំងចក,Roleang Chak,48
413,ឃុំ,50702,កាហែង,Kahaeng,48
414,ឃុំ,50703,ខ្ទុំក្រាំង,Khtum Krang,48
415,ឃុំ,50704,ក្រាំងអំពិល,Krang Ampil,48
416,ឃុំ,50705,ព្នាយ,Pneay,48
417,ឃុំ,50706,រលាំងគ្រើល,Roleang Kreul,48
418,ឃុំ,50707,សំរោងទង,Samrong Tong,48
419,ឃុំ,50708,សំបូរ,Sambour,48
420,ឃុំ,50709,សែងដី,Saen Dei,48
421,ឃុំ,50710,ស្គុះ,Skuh,48
422,ឃុំ,50711,តាំងក្រូច,Tang Krouch,48
423,ឃុំ,50712,ធម្មតាអរ,Thummoda Ar,48
424,ឃុំ,50713,ត្រពាំងគង,Trapeang Kong,48
425,ឃុំ,50714,ទំព័រមាស,Tumpoar Meas,48
426,ឃុំ,50715,វល្លិសរ,Voa Sar,48
427,ឃុំ,50801,អមលាំង,Amleang,49
428,ឃុំ,50802,មនោរម្យ,Monourom,49
429,ឃុំ,50804,ប្រាំបីមុម,Prambei Mum,49
430,ឃុំ,50805,រុងរឿង,Rung Roeang,49
431,ឃុំ,50806,ទ័ពមាន,Toap Mean,49
432,ឃុំ,50807,វាលពន់,Veal Pon,49
433,ឃុំ,50808,យាអង្គ,Yea Angk,49
434,ឃុំ,60101,បាក់ស្នា,Bak Sna,50
435,ឃុំ,60102,បល្ល័ង្គ,Ballangk,50
436,ឃុំ,60103,បារាយណ៍,Baray,50
437,ឃុំ,60104,បឹង,Boeng,50
438,ឃុំ,60105,ចើងដើង,Chaeung Daeung,50
439,ឃុំ,60107,ឈូកខ្សាច់,Chhuk Khsach,50
440,ឃុំ,60108,ចុងដូង,Chong Doung,50
441,ឃុំ,60110,គគីធំ,Kokir Thum,50
442,ឃុំ,60111,ក្រវ៉ា,Krava,50
443,ឃុំ,60117,ត្នោតជុំ,Tnaot Chum,50
444,ឃុំ,60201,ជ័យ,Chey,51
