id,type,code,name_km,name_en,communesId
7140,ភូមិ,12020514,ភូមិ ១៤,Phum 14,841
7141,ភូមិ,12020515,ភូមិ ១៥,Phum 15,841
7142,ភូមិ,12020516,ភូមិ ១៦,Phum 16,841
7143,ភូមិ,12020601,ភូមិ ១,Phum 1,842
7144,ភូមិ,12020602,ភូមិ ២,Phum 2,842
7145,ភូមិ,12020603,ភូមិ ៣,Phum 3,842
7146,ភូមិ,12020604,ភូមិ ៤,Phum 4,842
7147,ភូមិ,12020605,ភូមិ ៥,Phum 5,842
7148,ភូមិ,12020606,ភូមិ ៦,Phum 6,842
7149,ភូមិ,12020607,ភូមិ ៧,Phum 7,842
7150,ភូមិ,12020608,ភូមិ ៨,Phum 8,842
7151,ភូមិ,12020609,ភូមិ ៩,Phum 9,842
7152,ភូមិ,12020610,ភូមិ ១០,Phum 10,842
7153,ភូមិ,12020611,ភូមិ ១១,Phum 11,842
7154,ភូមិ,12020701,ភូមិ ១,Phum 1,843
7155,ភូមិ,12020702,ភូមិ ២,Phum 2,843
7156,ភូមិ,12020703,ភូមិ ៣,Phum 3,843
7157,ភូមិ,12020704,ភូមិ ៤,Phum 4,843
7158,ភូមិ,12020705,ភូមិ ៥,Phum 5,843
7159,ភូមិ,12020706,ភូមិ ៦,Phum 6,843
7160,ភូមិ,12020707,ភូមិ ៧,Phum 7,843
7161,ភូមិ,12020708,ភូមិ ៨,Phum 8,843
7162,ភូមិ,12020801,ភូមិ ១,Phum 1,844
7163,ភូមិ,12020802,ភូមិ ២,Phum 2,844
7164,ភូមិ,12020803,ភូមិ ៣,Phum 3,844
7165,ភូមិ,12020804,ភូមិ ៤,Phum 4,844
7166,ភូមិ,12020805,ភូមិ ៥,Phum 5,844
7167,ភូមិ,12020806,ភូមិ ៦,Phum 6,844
7168,ភូមិ,12020807,ភូមិ ៧,Phum 7,844
7169,ភូមិ,12020808,ភូមិ ៨,Phum 8,844
7170,ភូមិ,12020809,ភូមិ ៩,Phum 9,844
7171,ភូមិ,12020810,ភូមិ ១០,Phum 10,844
7172,ភូមិ,12020811,ភូមិ ១១,Phum 11,844
7173,ភូមិ,12020901,ភូមិ ១,Phum 1,845
7174,ភូមិ,12020902,ភូមិ ២,Phum 2,845
7175,ភូមិ,12020903,ភូមិ ៣,Phum 3,845
7176,ភូមិ,12020904,ភូមិ ៤,Phum 4,845
7177,ភូមិ,12020905,ភូមិ ៥,Phum 5,845
7178,ភូមិ,12020906,ភូមិ ៦,Phum 6,845
7179,ភូមិ,12020907,ភូមិ ៧,Phum 7,845
7180,ភូមិ,12020908,ភូមិ ៨,Phum 8,845
7181,ភូមិ,12020909,ភូមិ ៩,Phum 9,845
7182,ភូមិ,12020910,ភូមិ ១០,Phum 10,845
7183,ភូមិ,12021001,ភូមិ ១,Phum 1,846
7184,ភូមិ,12021002,ភូមិ ២,Phum 2,846
7185,ភូមិ,12021003,ភូមិ ៣,Phum 3,846
7186,ភូមិ,12021004,ភូមិ ៤,Phum 4,846
7187,ភូមិ,12021005,ភូមិ ៥,Phum 5,846
7188,ភូមិ,12021006,ភូមិ ៦,Phum 6,846
7189,ភូមិ,12021007,ភូមិ ៧,Phum 7,846
7190,ភូមិ,12021008,ភូមិ ៨,Phum 8,846
7191,ភូមិ,12021009,ភូមិ ៩,Phum 9,846
7192,ភូមិ,12021010,ភូមិ ១០,Phum 10,846
7193,ភូមិ,12021011,ភូមិ ១១,Phum 11,846
7194,ភូមិ,12021012,ភូមិ ១២,Phum 12,846
7195,ភូមិ,12021013,ភូមិ ១៣,Phum 13,846
7196,ភូមិ,12021014,ភូមិ ១៤,Phum 14,846
7197,ភូមិ,12021015,ភូមិ ១៥,Phum 15,846
7198,ភូមិ,12021016,ភូមិ ១៦,Phum 16,846
7199,ភូមិ,12021017,ភូមិ ១៧,Phum 17,846
7200,ភូមិ,12021018,ភូមិ ១៨,Phum 18,846
7201,ភូមិ,12021019,ភូមិ ១៩,Phum 19,846
7202,ភូមិ,12021020,ភូមិ ២០,Phum 20,846
7203,ភូមិ,12021021,ភូមិ ២១,Phum 21,846
7204,ភូមិ,12021022,ភូមិ ២២,Phum 22,846
7205,ភូមិ,12021023,ភូមិ ២៣,Phum 23,846
7206,ភូមិ,12021024,ភូមិ ២៤,Phum 24,846
7207,ភូមិ,12021101,ភូមិ ១,Phum 1,847
7208,ភូមិ,12021102,ភូមិ ២,Phum 2,847
7209,ភូមិ,12021103,ភូមិ ៣,Phum 3,847
7210,ភូមិ,12021104,ភូមិ ៤,Phum 4,847
7211,ភូមិ,12021105,ភូមិ ៥,Phum 5,847
7212,ភូមិ,12021106,ភូមិ ៦,Phum 6,847
7213,ភូមិ,12021107,ភូមិ ៧,Phum 7,847
7214,ភូមិ,12021108,ភូមិ ៨,Phum 8,847
7215,ភូមិ,12021109,ភូមិ ៩,Phum 9,847
7216,ភូមិ,12021110,ភូមិ ១០,Phum 10,847
7217,ភូមិ,12030101,ភូមិ ១,Phum 1,848
7218,ភូមិ,12030102,ភូមិ ២,Phum 2,848
7219,ភូមិ,12030103,ភូមិ ៣,Phum 3,848
7220,ភូមិ,12030104,ភូមិ ៤,Phum 4,848
7221,ភូមិ,12030105,ភូមិ ៥,Phum 5,848
7222,ភូមិ,12030106,ភូមិ ៦,Phum 6,848
7223,ភូមិ,12030201,ភូមិ ១,Phum 1,849
7224,ភូមិ,12030202,ភូមិ ២,Phum 2,849
7225,ភូមិ,12030203,ភូមិ ៣,Phum 3,849
7226,ភូមិ,12030204,ភូមិ ៤,Phum 4,849
7227,ភូមិ,12030205,ភូមិ ៥,Phum 5,849
7228,ភូមិ,12030206,ភូមិ ៦,Phum 6,849
7229,ភូមិ,12030207,ភូមិ ៧,Phum 7,849
7230,ភូមិ,12030208,ភូមិ ៨,Phum 8,849
7231,ភូមិ,12030209,ភូមិ ៩,Phum 9,849
7232,ភូមិ,12030301,ភូមិ ១,Phum 1,850
7233,ភូមិ,12030302,ភូមិ ២,Phum 2,850
7234,ភូមិ,12030303,ភូមិ ៣,Phum 3,850
7235,ភូមិ,12030304,ភូមិ ៤,Phum 4,850
7236,ភូមិ,12030305,ភូមិ ៥,Phum 5,850
7237,ភូមិ,12030306,ភូមិ ៦,Phum 6,850
7238,ភូមិ,12030401,ភូមិ ១,Phum 1,851
7239,ភូមិ,12030402,ភូមិ ២,Phum 2,851
7240,ភូមិ,12030403,ភូមិ ៣,Phum 3,851
7241,ភូមិ,12030404,ភូមិ ៤,Phum 4,851
7242,ភូមិ,12030405,ភូមិ ៥,Phum 5,851
7243,ភូមិ,12030406,ភូមិ ៦,Phum 6,851
7244,ភូមិ,12030407,ភូមិ ៧,Phum 7,851
7245,ភូមិ,12030408,ភូមិ ៨,Phum 8,851
7246,ភូមិ,12030501,ភូមិ ១,Phum 1,852
7247,ភូមិ,12030502,ភូមិ ២,Phum 2,852
7248,ភូមិ,12030503,ភូមិ ៣,Phum 3,852
7249,ភូមិ,12030504,ភូមិ ៤,Phum 4,852
7250,ភូមិ,12030505,ភូមិ ៥,Phum 5,852
7251,ភូមិ,12030506,ភូមិ ៦,Phum 6,852
7252,ភូមិ,12030507,ភូមិ ៧,Phum 7,852
7253,ភូមិ,12030508,ភូមិ ៨,Phum 8,852
7254,ភូមិ,12030509,ភូមិ ៩,Phum 9,852
7255,ភូមិ,12030601,ភូមិ ១,Phum 1,853
7256,ភូមិ,12030602,ភូមិ ២,Phum 2,853
7257,ភូមិ,12030603,ភូមិ ៣,Phum 3,853
7258,ភូមិ,12030604,ភូមិ ៤,Phum 4,853
7259,ភូមិ,12030605,ភូមិ ៥,Phum 5,853
7260,ភូមិ,12030606,ភូមិ ៦,Phum 6,853
7261,ភូមិ,12030607,ភូមិ ៧,Phum 7,853
7262,ភូមិ,12030608,ភូមិ ៨,Phum 8,853
7263,ភូមិ,12030609,ភូមិ ៩,Phum 9,853
7264,ភូមិ,12030610,ភូមិ ១០,Phum 10,853
7265,ភូមិ,12030701,ភូមិ ១,Phum 1,854
7266,ភូមិ,12030702,ភូមិ ២,Phum 2,854
7267,ភូមិ,12030703,ភូមិ ៣,Phum 3,854
7268,ភូមិ,12030704,ភូមិ ៤,Phum 4,854
7269,ភូមិ,12030705,ភូមិ ៥,Phum 5,854
7270,ភូមិ,12030706,ភូមិ ៦,Phum 6,854
7271,ភូមិ,12030707,ភូមិ ៧,Phum 7,854
7272,ភូមិ,12030708,ភូមិ ៨,Phum 8,854
7273,ភូមិ,12030709,ភូមិ ៩,Phum 9,854
7274,ភូមិ,12030710,ភូមិ ១០,Phum 10,854
7275,ភូមិ,12030711,ភូមិ ១១,Phum 11,854
7276,ភូមិ,12030712,ភូមិ ១២,Phum 12,854
7277,ភូមិ,12030801,ភូមិ ១,Phum 1,855
7278,ភូមិ,12030802,ភូមិ ២,Phum 2,855
7279,ភូមិ,12030803,ភូមិ ៣,Phum 3,855
7280,ភូមិ,12030804,ភូមិ ៤,Phum 4,855
7281,ភូមិ,12030805,ភូមិ ៥,Phum 5,855
7282,ភូមិ,12030806,ភូមិ ៦,Phum 6,855
7283,ភូមិ,12040101,ភូមិ ១,Phum 1,856
7284,ភូមិ,12040102,ភូមិ ២,Phum 2,856
7285,ភូមិ,12040103,ភូមិ ៣,Phum 3,856
7286,ភូមិ,12040104,ភូមិ ៤,Phum 4,856
7287,ភូមិ,12040105,ភូមិ ៥,Phum 5,856
7288,ភូមិ,12040106,ភូមិ ៦,Phum 6,856
7289,ភូមិ,12040107,ភូមិ ៧,Phum 7,856
7290,ភូមិ,12040108,ភូមិ ៨,Phum 8,856
7291,ភូមិ,12040109,ភូមិ ៩,Phum 9,856
7292,ភូមិ,12040110,ភូមិ ១០,Phum 10,856
7293,ភូមិ,12040201,ភូមិ ១,Phum 1,857
7294,ភូមិ,12040202,ភូមិ ២,Phum 2,857
7295,ភូមិ,12040203,ភូមិ ៣,Phum 3,857
7296,ភូមិ,12040204,ភូមិ ៤,Phum 4,857
7297,ភូមិ,12040205,ភូមិ ៥,Phum 5,857
7298,ភូមិ,12040206,ភូមិ ៦,Phum 6,857
7299,ភូមិ,12040207,ភូមិ ៧,Phum 7,857
7300,ភូមិ,12040208,ភូមិ ៨,Phum 8,857
7301,ភូមិ,12040209,ភូមិ ៩,Phum 9,857
7302,ភូមិ,12040210,ភូមិ ១០,Phum 10,857
7303,ភូមិ,12040211,ភូមិ ១១,Phum 11,857
7304,ភូមិ,12040301,ភូមិ ១,Phum 1,858
7305,ភូមិ,12040302,ភូមិ ២,Phum 2,858
7306,ភូមិ,12040303,ភូមិ ៣,Phum 3,858
7307,ភូមិ,12040304,ភូមិ ៤,Phum 4,858
7308,ភូមិ,12040305,ភូមិ ៥,Phum 5,858
7309,ភូមិ,12040306,ភូមិ ៦,Phum 6,858
7310,ភូមិ,12040307,ភូមិ ៧,Phum 7,858
7311,ភូមិ,12040308,ភូមិ ៨,Phum 8,858
7312,ភូមិ,12040309,ភូមិ ៩,Phum 9,858
7313,ភូមិ,12040310,ភូមិ ១០,Phum 10,858
7314,ភូមិ,12040401,ភូមិ ១,Phum 1,859
7315,ភូមិ,12040402,ភូមិ ២,Phum 2,859
7316,ភូមិ,12040403,ភូមិ ៣,Phum 3,859
7317,ភូមិ,12040404,ភូមិ ៤,Phum 4,859
7318,ភូមិ,12040405,ភូមិ ៥,Phum 5,859
7319,ភូមិ,12040406,ភូមិ ៦,Phum 6,859
7320,ភូមិ,12040407,ភូមិ ៧,Phum 7,859
7321,ភូមិ,12040408,ភូមិ ៨,Phum 8,859
7322,ភូមិ,12040409,ភូមិ ៩,Phum 9,859
7323,ភូមិ,12040410,ភូមិ ១០,Phum 10,859
7324,ភូមិ,12040411,ភូមិ ១១,Phum 11,859
7325,ភូមិ,12040412,ភូមិ ១២,Phum 12,859
7326,ភូមិ,12040413,ភូមិ ១៣,Phum 13,859
7327,ភូមិ,12040414,ភូមិ ១៤,Phum 14,859
7328,ភូមិ,12040415,ភូមិ ១៥,Phum 15,859
7329,ភូមិ,12040416,ភូមិ ១៦,Phum 16,859
7330,ភូមិ,12040501,ភូមិ ១,Phum 1,860
7331,ភូមិ,12040502,ភូមិ ២,Phum 2,860
7332,ភូមិ,12040503,ភូមិ ៣,Phum 3,860
7333,ភូមិ,12040504,ភូមិ ៤,Phum 4,860
7334,ភូមិ,12040505,ភូមិ ៥,Phum 5,860
7335,ភូមិ,12040506,ភូមិ ៦,Phum 6,860
7336,ភូមិ,12040507,ភូមិ ៧,Phum 7,860
7337,ភូមិ,12040508,ភូមិ ៨,Phum 8,860
7338,ភូមិ,12040509,ភូមិ ៩,Phum 9,860
7339,ភូមិ,12040510,ភូមិ ១០,Phum 10,860
7340,ភូមិ,12040511,ភូមិ ១១,Phum 11,860
7341,ភូមិ,12040512,ភូមិ ១២,Phum 12,860
7342,ភូមិ,12040513,ភូមិ ១៣,Phum 13,860
7343,ភូមិ,12040601,ភូមិ ១,Phum 1,861
7344,ភូមិ,12040602,ភូមិ ២,Phum 2,861
7345,ភូមិ,12040603,ភូមិ ៣,Phum 3,861
7346,ភូមិ,12040604,ភូមិ ៤,Phum 4,861
7347,ភូមិ,12040605,ភូមិ ៥,Phum 5,861
7348,ភូមិ,12040606,ភូមិ ៦,Phum 6,861
7349,ភូមិ,12040607,ភូមិ ៧,Phum 7,861
7350,ភូមិ,12040608,ភូមិ ៨,Phum 8,861
7351,ភូមិ,12040609,ភូមិ ៩,Phum 9,861
7352,ភូមិ,12040610,ភូមិ ១០,Phum 10,861
7353,ភូមិ,12040611,ភូមិ ១១,Phum 11,861
7354,ភូមិ,12040612,ភូមិ ១២,Phum 12,861
7355,ភូមិ,12040613,ភូមិ ១៣,Phum 13,861
7356,ភូមិ,12040701,ភូមិ ១,Phum 1,862
7357,ភូមិ,12040702,ភូមិ ២,Phum 2,862
7358,ភូមិ,12040703,ភូមិ ៣,Phum 3,862
7359,ភូមិ,12040704,ភូមិ ៤,Phum 4,862
7360,ភូមិ,12040705,ភូមិ ៥,Phum 5,862
7361,ភូមិ,12040706,ភូមិ ៦,Phum 6,862
7362,ភូមិ,12040707,ភូមិ ៧,Phum 7,862
7363,ភូមិ,12040708,ភូមិ ៨,Phum 8,862
7364,ភូមិ,12040709,ភូមិ ៩,Phum 9,862
7365,ភូមិ,12040710,ភូមិ ១០,Phum 10,862
7366,ភូមិ,12040711,ភូមិ ១១,Phum 11,862
7367,ភូមិ,12040712,ភូមិ ១២,Phum 12,862
7368,ភូមិ,12040713,ភូមិ ១៣,Phum 13,862
7369,ភូមិ,12040714,ភូមិ ១៤,Phum 14,862
7370,ភូមិ,12040801,ភូមិ ១,Phum 1,863
7371,ភូមិ,12040802,ភូមិ ២,Phum 2,863
7372,ភូមិ,12040803,ភូមិ ៣,Phum 3,863
7373,ភូមិ,12040804,ភូមិ ៤,Phum 4,863
7374,ភូមិ,12040805,ភូមិ ៥,Phum 5,863
7375,ភូមិ,12040806,ភូមិ ៦,Phum 6,863
7376,ភូមិ,12040807,ភូមិ ៧,Phum 7,863
7377,ភូមិ,12040808,ភូមិ ៨,Phum 8,863
7378,ភូមិ,12040809,ភូមិ ៩,Phum 9,863
7379,ភូមិ,12040810,ភូមិ ១០,Phum 10,863
7380,ភូមិ,12040811,ភូមិ ១១,Phum 11,863
7381,ភូមិ,12040812,ភូមិ ១២,Phum 12,863
7382,ភូមិ,12040813,ភូមិ ១៣,Phum 13,863
7383,ភូមិ,12040814,ភូមិ ១៤,Phum 14,863
7384,ភូមិ,12040815,ភូមិ ១៥,Phum 15,863
7385,ភូមិ,12040816,ភូមិ ១៦,Phum 16,863
7386,ភូមិ,12040817,ភូមិ ១៧,Phum 17,863
7387,ភូមិ,12040818,ភូមិ ១៨,Phum 18,863
7388,ភូមិ,12040819,ភូមិ ១៩,Phum 19,863
7389,ភូមិ,12040820,ភូមិ ២០,Phum 20,863
7390,ភូមិ,12040821,ភូមិ ២១,Phum 21,863
7391,ភូមិ,12040822,ភូមិ ២២,Phum 22,863
7392,ភូមិ,12040823,ភូមិ ២៣,Phum 23,863
7393,ភូមិ,12040901,ភូមិ ១,Phum 1,864
7394,ភូមិ,12040902,ភូមិ ២,Phum 2,864
7395,ភូមិ,12040903,ភូមិ ៣,Phum 3,864
7396,ភូមិ,12040904,ភូមិ ៤,Phum 4,864
7397,ភូមិ,12040905,ភូមិ ៥,Phum 5,864
7398,ភូមិ,12040906,ភូមិ ៦,Phum 6,864
7399,ភូមិ,12040907,ភូមិ ៧,Phum 7,864
7400,ភូមិ,12040908,ភូមិ ៨,Phum 8,864
7401,ភូមិ,12040909,ភូមិ ៩,Phum 9,864
7402,ភូមិ,12040910,ភូមិ ១០,Phum 10,864
7403,ភូមិ,12040911,ភូមិ ១១,Phum 11,864
7404,ភូមិ,12040912,ភូមិ ១២,Phum 12,864
7405,ភូមិ,12040913,ភូមិ ១៣,Phum 13,864
7406,ភូមិ,12040914,ភូមិ ១៤,Phum 14,864
7407,ភូមិ,12040915,ភូមិ ១៥,Phum 15,864
7408,ភូមិ,12040916,ភូមិ ១៦,Phum 16,864
7409,ភូមិ,12041001,ភូមិ ១,Phum 1,865
7410,ភូមិ,12041002,ភូមិ ២,Phum 2,865
7411,ភូមិ,12041003,ភូមិ ៣,Phum 3,865
7412,ភូមិ,12041004,ភូមិ ៤,Phum 4,865
7413,ភូមិ,12041005,ភូមិ ៥,Phum 5,865
7414,ភូមិ,12041006,ភូមិ ៦,Phum 6,865
7415,ភូមិ,12041007,ភូមិ ៧,Phum 7,865
7416,ភូមិ,12041008,ភូមិ ៨,Phum 8,865
7417,ភូមិ,12041009,ភូមិ ៩,Phum 9,865
7418,ភូមិ,12041010,ភូមិ ១០,Phum 10,865
7419,ភូមិ,12041011,ភូមិ ១១,Phum 11,865
7420,ភូមិ,12041012,ភូមិ ១២,Phum 12,865
7421,ភូមិ,12041013,ភូមិ ១៣,Phum 13,865
7422,ភូមិ,12041014,ភូមិ ១៤,Phum 14,865
7423,ភូមិ,12041015,ភូមិ ១៥,Phum 15,865
7424,ភូមិ,12041016,ភូមិ ១៦,Phum 16,865
7425,ភូមិ,12041017,ភូមិ ១៧,Phum 17,865
7426,ភូមិ,12050101,ថ្មី,Thmei,866
7427,ភូមិ,12050102,បាគូ,Baku,866
7428,ភូមិ,12050103,សំបួរ,Sambuor,866
7429,ភូមិ,12050104,តាឡី,Ta Lei,866
7430,ភូមិ,12050105,ម័ល,Mol,866
7431,ភូមិ,12050106,ខ្វា,Khva,866
7432,ភូមិ,12050701,ត្រពាំងទា,Trapeang Tea,867
7433,ភូមិ,12050702,ត្រពាំងគ,Trapeang Kor,867
7434,ភូមិ,12050703,ពងទឹក,Pong Tuek,867
7435,ភូមិ,12050704,វត្ដស្លែង,Voat Slaeng,867
7436,ភូមិ,12050705,ស្រែញ័រ,Srae Nhoar,867
7437,ភូមិ,12050706,ឃ្លះសណ្ដាយ,Khleah Sanday,867
7438,ភូមិ,12050707,ព្រៃកី ខ,Prey Kei Kha,867
7439,ភូមិ,12050708,ព្រៃកី ក,Prey Kei Ka,867
7440,ភូមិ,12050709,ត្រាំងដោក,Trang Daok,867
7441,ភូមិ,12050710,ត្រពាំងសាលា,Trapeang Sala,867
7442,ភូមិ,12050801,ព្រៃវែងខាងលិច,Prey Veaeng Khang Lech,868
7443,ភូមិ,12050802,ព្រៃវែងខាងកើត,Prey Veaeng Khang Kaeut,868
7444,ភូមិ,12050803,ត្រពាំងចក,Trapeang Chak,868
7445,ភូមិ,12050804,ត្រពាំងស្វាយ,Trapeang Svay,868
7446,ភូមិ,12050805,ទ័ពបោះ,Toap Baoh,868
7447,ភូមិ,12050806,កំរៀង,Kamrieng,868
7448,ភូមិ,12050807,រោលជ្រូក,Roul Chruk,868
7449,ភូមិ,12050808,សេរីដីដុះ,Serei Dei Doh,868
7450,ភូមិ,12050809,ទួលសំបូរ,Tuol Sambour,868
7451,ភូមិ,12051001,ព្រៃធំ,Prey Thum,869
7452,ភូមិ,12051002,ព្រៃសខាងកើត,Prey Sa Khang Kaeut,869
7453,ភូមិ,12051003,ប្រការ,Prakar,869
7454,ភូមិ,12051004,ព្រៃសខាងលិច,Prey Sa Khang Lech,869
7455,ភូមិ,12051005,ព្រៃទីទុយ,Prey Tituy,869
7456,ភូមិ,12051006,អន្លង់គង,Anlong Kong,869
7457,ភូមិ,12051007,គោកបន្ទាយ,Kouk Banteay,869
7458,ភូមិ,12051008,ធម្មត្រ័យ,Thommeak Trai,869
7459,ភូមិ,12051009,ពាម,Peam,869
7460,ភូមិ,12051010,ម្ភៃបួន,Mphey Buon,869
7461,ភូមិ,12051011,អន្លង់គងថ្មី,Anlong Kong Thmei,869
7462,ភូមិ,12051012,ទួលរកាកុះ,Tuol Roka Koh,869
7463,ភូមិ,12051201,ក្រាំងស្វាយ,Krang Svay,870
7464,ភូមិ,12051202,ក្រាំងពង្រ,Krang Pongro,870
7465,ភូមិ,12051203,ទឹកថ្លា,Tuek Thla,870
7466,ភូមិ,12051204,ព្រៃសំព័រ,Prey Sampoar,870
7467,ភូមិ,12051401,ពោធី៍រលំ,Pou Rolum,871
7468,ភូមិ,12051402,ខ្វិត,Khvet,871
7469,ភូមិ,12051403,ក្រាំងតាផូ,Krang Ta Phou,871
7470,ភូមិ,12051404,កំរ៉ែង,Kamraeng,871
7471,ភូមិ,12051405,សំបួរ,Sambuor,871
7472,ភូមិ,12051406,សាក់សំពៅ,Sak Sampov,871
7473,ភូមិ,12051407,ពារាម,Peaream,871
7474,ភូមិ,12051501,ជើងឯក,Cheung Aek,872
7475,ភូមិ,12051502,រលួស,Roluos,872
7476,ភូមិ,12051503,ស្រុកចេក,Srok Chek,872
7477,ភូមិ,12051504,ព្រែកប្រណាក,Preaek Pranak,872
7478,ភូមិ,12051505,ព្រែកថ្លឹង,Preaek Thloeng,872
7479,ភូមិ,12051506,បូរីកម្មករ,Bourei Kameakkar,872
7480,ភូមិ,12051601,គងនយ,Kong Noy,873
7481,ភូមិ,12051602,វាលថ្លាន់,Veal Thlan,873
7482,ភូមិ,12051603,សេរីសម្បត្ដិ,Serei Sambatt,873
7483,ភូមិ,12051604,ត្រពាំងសំរិត,Trapeang Samret,873
7484,ភូមិ,12051701,ព្រែកកំពឹស,Preaek Kampues,874
7485,ភូមិ,12051702,ព្រែករទាំង,Preaek Roteang,874
7486,ភូមិ,12051703,ព្រែកថ្លឹង,Preaek Thloeng,874
7487,ភូមិ,12051704,ដំណាក់សង្កែ,Damnak Sangkae,874
7488,ភូមិ,12051705,ស្រីស្នំ,Srei Snam,874
7489,ភូមិ,12051706,ក្រាំងស្វាយ,Krang Svay,874
7490,ភូមិ,12051801,ក្រពើទ្រោម,Krapeu Troum,875
7491,ភូមិ,12051802,ព្រះធាតុ,Preah Theat,875
7492,ភូមិ,12051803,កណ្ដាល,Kandal,875
7493,ភូមិ,12051901,អញ្ចាញ,Anhchanh,876
7494,ភូមិ,12051902,គោកឪឡឹក,Kouk Ovloek,876
7495,ភូមិ,12051903,ម៉ឺន្ដ្រា,Meun Tra,876
7496,ភូមិ,12051904,ស្ពានថ្ម,Spean Thma,876
7497,ភូមិ,12051905,ស្វាយមានល័ក្ខណ៍,Svay Mean Leak,876
7498,ភូមិ,12051906,ភូមិហា,Phum Ha,876
7499,ភូមិ,12051907,ដូង,Doung,876
7500,ភូមិ,12051908,ព្រែកជ្រៃ,Preaek Chrey,876
7501,ភូមិ,12052001,ក្រាំងក្រូច,Krang Krouch,877
7502,ភូមិ,12052002,ថ្មី,Thmei,877
7503,ភូមិ,12052003,ថ្ម,Thma,877
7504,ភូមិ,12052004,កន្ទុយទឹក,Kantuy Tuek,877
7505,ភូមិ,12052005,សាលា,Sala,877
7506,ភូមិ,12052006,ក្រាំង,Krang,877
7507,ភូមិ,12060601,ព្រែកតាគង់,Prek Ta Kong,878
7508,ភូមិ,12060602,ព្រែកតានូ,Prek Ta Nu,878
7509,ភូមិ,12060603,ព្រែកតាគង់១,Prek Ta Kong I,878
7510,ភូមិ,12060604,ព្រែកតាគង់២,Prek Ta Kong II,878
7511,ភូមិ,12060605,ព្រែកតាគង់៣,Prek Ta Kong III,878
7512,ភូមិ,12060606,ព្រែកតានូ១,Preaek Ta Nu I,878
7513,ភូមិ,12060607,ព្រែកតានូ២,Preaek Ta Nu II,878
7514,ភូមិ,12060701,ទួលរកា,Tuol Roka,879
7515,ភូមិ,12060702,ព្រែកតាឡុង,Preaek Ta Long,879
7516,ភូមិ,12060703,ទួលរកា១,Tuol Roka Muoy,879
7517,ភូមិ,12060704,ទួលរកា២,Tuol Roka Pir,879
7518,ភូមិ,12060705,ទួលរកា៣,Tuol Roka Bei,879
7519,ភូមិ,12060706,ព្រែកតាឡុង១,Preaek Ta Long Muoy,879
7520,ភូមិ,12060707,ព្រែកតាឡុង២,Preaek Ta Long II,879
7521,ភូមិ,12060708,ព្រែកតាឡុង៣,Preaek Ta Long III,879
7522,ភូមិ,12060801,មានជ័យ,Mean Chey,880
7523,ភូមិ,12060802,មានជ័យ១,Mean Chey Muoy,880
7524,ភូមិ,12060803,មានជ័យ២,Mean Chey 2,880
7525,ភូមិ,12060804,ថ្មី,Thmei,880
7526,ភូមិ,12060805,ទ្រា,Trea,880
7527,ភូមិ,12060806,ទ្រា១,Trea Muoy,880
7528,ភូមិ,12060807,ទ្រា២,Trea Pir,880
7529,ភូមិ,12060808,ទ្រា៣,Trea Bei,880
7530,ភូមិ,12060901,ភ្នាត,Phneat,881
7531,ភូមិ,12060902,ដំណាក់ធំ,Damnak Thum,881
7532,ភូមិ,12060903,ដំណាក់ធំ១,Damnak Thum Muoy,881
7533,ភូមិ,12060904,ដំណាក់ធំ៤,Damnak Thum 4,881
7534,ភូមិ,12060905,ឫស្សី,Ruessei,881
7535,ភូមិ,12060906,ឫស្សី ៣,Ruessei 3,881
7536,ភូមិ,12060907,ព្រែកទាល់,Prek Toal,881
7537,ភូមិ,12060908,ព្រែកទាល់១,Prek Toal 1,881
7538,ភូមិ,12061001,ទ្រា៤,Trea Buon,882
7539,ភូមិ,12061002,ឫស្សី១,Russey Muoy,882
7540,ភូមិ,12061003,ឫស្សី ២,Ruessei 2,882
7541,ភូមិ,12061004,ដំណាក់ធំ២,Damnak Thum Pir,882
7542,ភូមិ,12061005,ដំណាក់ធំ៣,Damnak Thum Bei,882
7543,ភូមិ,12061006,ដំណាក់ធំ៥,Damnak Thum 5,882
7544,ភូមិ,12061101,ចំរើនផល,Chamraeun Phal,883
7545,ភូមិ,12061102,ចំរើនផល១,Chamroeunphal Muoy,883
7546,ភូមិ,12061103,ចំរើនផល២,Chamroeunphal 2,883
7547,ភូមិ,12061104,ចំរើនផល៣,Chamroeunphal 3,883
7548,ភូមិ,12061105,ចំរើនផល៤,Chamroeunphal 4,883
7549,ភូមិ,12061106,សន្សំកុសល ១,Sansam Kosal Muoy,883
7550,ភូមិ,12061107,សន្សំកុសល ២,Sansam Kosal Pir,883
7551,ភូមិ,12061108,សន្សំកុសល ៣,Sansam Kosal 3,883
7552,ភូមិ,12061109,សន្សំកុសល ៤,Sansam Kosal 4,883
7553,ភូមិ,12061110,សន្សំកុសល ៥,Sansam Kosal 5,883
7554,ភូមិ,12061111,សន្សំកុសល៦,Sansam Kosal 6,883
7555,ភូមិ,12061201,ក្បាលទំនប់,Kbal Tumnob,884
7556,ភូមិ,12061202,ក្បាលទំនប់១,Kbal Tumnub Muoy,884
7557,ភូមិ,12061203,ក្បាលទំនប់២,Kbal Tumnub Pir,884
7558,ភូមិ,12061204,ក្បាលទំនប់៣,Kbal Tumnub 3,884
7559,ភូមិ,12061205,ត្នោតជ្រុំ,Tnaot Chrum,884
